product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,mid_price_sma_5,mid_price_sma_10,mid_price_sma_20,mid_price_sma_40,sma5x20_signal,sma10x40_signal
RAINFOREST_RESIN,16200.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-4.0, -27.0, nan, nan]",9995.0,27.0,10002.0,-4.0,-31.0,27.0,58.0,9998.5,10000.137931034482,-50.0,50.0,19.0,,,,,,,,,9999.5,9999.7,9999.4,9999.5,10000.1625,1,-1
SQUID_INK,16200.0,"[1853.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1856.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1853.0,26.0,1856.0,-27.0,-27.0,26.0,53.0,1854.5,1854.5283018867924,-50.0,50.0,-20.0,,,,,,,,,1851.65,1854.8,1852.05,1851.65,1852.7,1,-1
KELP,16300.0,"[2032.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2032.0,22.0,2035.0,-22.0,-22.0,22.0,44.0,2033.5,2033.5,-50.0,50.0,27.0,,,,,,,,,2033.5,2033.1,2033.55,2033.5,2033.5125,-1,1
RAINFOREST_RESIN,16300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,9999.5,9999.5,9999.5,9999.5,10000.1875,0,-1
SQUID_INK,16300.0,"[1850.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1853.0, 1854.0, nan, nan]","[-1.0, -21.0, nan, nan]",1850.0,22.0,1853.0,-1.0,-22.0,22.0,44.0,1851.5,1851.9772727272727,-50.0,50.0,-46.0,,,,,,,,,1851.7,1854.6,1852.1,1851.7,1852.55,1,-1
KELP,16400.0,"[2032.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2034.0, 2036.0, nan, nan]","[-7.0, -27.0, nan, nan]",2032.0,27.0,2034.0,-7.0,-34.0,27.0,61.0,2033.0,2034.0,-50.0,50.0,27.0,,,,,,,,,2033.45,2033.2,2033.45,2033.45,2033.4875,-1,-1
RAINFOREST_RESIN,16400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-6.0, -2.0, -25.0, nan]",9996.0,2.0,10002.0,-6.0,-33.0,27.0,60.0,9999.0,10000.2,-50.0,50.0,19.0,,,,,,,,,9999.3,9999.5,9999.4,9999.3,10000.075,1,-1
SQUID_INK,16400.0,"[1848.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1850.0, 1851.0, nan, nan]","[-7.0, -27.0, nan, nan]",1848.0,27.0,1850.0,-7.0,-34.0,27.0,61.0,1849.0,1849.5573770491803,-50.0,50.0,-46.0,,,,,,,,,1851.425,1853.7,1852.15,1851.425,1852.3125,1,-1
KELP,16500.0,"[2032.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-1.0, -22.0, nan, nan]",2032.0,22.0,2035.0,-1.0,-23.0,22.0,45.0,2033.5,2034.022222222222,-50.0,50.0,27.0,,,,,,,,,2033.475,2033.3,2033.4,2033.475,2033.475,-1,-1
RAINFOREST_RESIN,16500.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,9999.35,9999.5,9999.75,9999.35,10000.025,1,-1
SQUID_INK,16500.0,"[1848.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1849.0, 1851.0, nan, nan]","[-1.0, -22.0, nan, nan]",1848.0,22.0,1849.0,-1.0,-23.0,22.0,45.0,1848.5,1849.4888888888888,-50.0,50.0,-39.0,,,,,,,,,1851.225,1852.0,1851.85,1851.225,1852.05,1,-1
KELP,16600.0,"[2033.0, 2032.0, nan, nan]","[7.0, 26.0, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,7.0,2036.0,-26.0,-26.0,33.0,59.0,2034.5,2033.8813559322036,-50.0,50.0,27.0,,,,,,,,,2033.575,2033.7,2033.45,2033.575,2033.475,1,-1
RAINFOREST_RESIN,16600.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,9999.35,9999.5,9999.75,9999.35,9999.9625,1,-1
SQUID_INK,16600.0,"[1848.0, 1847.0, nan, nan]","[7.0, 26.0, nan, nan]","[1850.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1848.0,7.0,1850.0,-26.0,-26.0,33.0,59.0,1849.0,1848.4406779661017,-50.0,50.0,-38.0,,,,,,,,,1851.25,1850.5,1852.0,1851.25,1851.775,-1,1
KELP,16700.0,"[2032.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2032.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.0,2034.0,-50.0,50.0,27.0,,,,,,,,,2033.625,2033.7,2033.5,2033.625,2033.4875,1,1
RAINFOREST_RESIN,16700.0,"[10002.0, 9998.0, 9995.0, nan]","[1.0, 2.0, 25.0, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",10002.0,1.0,10005.0,-25.0,-25.0,28.0,53.0,10003.5,9999.962264150943,-50.0,50.0,19.0,,,,,,,,,9999.525,10000.5,10000.1,9999.525,9999.975,1,1
SQUID_INK,16700.0,"[1842.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1842.0,25.0,1845.0,-25.0,-25.0,25.0,50.0,1843.5,1843.5,-50.0,50.0,-12.0,,,,,,,,,1850.875,1848.3,1851.55,1850.875,1851.425,-1,1
KELP,16800.0,"[2034.0, 2033.0, nan, nan]","[2.0, 27.0, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2034.0,2.0,2036.0,-27.0,-27.0,29.0,56.0,2035.0,2034.482142857143,-50.0,50.0,27.0,,,,,,,,,2033.725,2034.0,2033.55,2033.725,2033.5125,1,1
RAINFOREST_RESIN,16800.0,"[10000.0, 9996.0, 9995.0, nan]","[2.0, 2.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",10000.0,2.0,10004.0,-2.0,-27.0,29.0,56.0,10002.0,10000.0,-50.0,50.0,18.0,,,,,,,,,9999.775,10000.9,10000.2,9999.775,10000.0,1,1
SQUID_INK,16800.0,"[1838.0, 1837.0, nan, nan]","[2.0, 27.0, nan, nan]","[1840.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1838.0,2.0,1840.0,-27.0,-27.0,29.0,56.0,1839.0,1838.482142857143,-50.0,50.0,13.0,,,,,,,,,1850.325,1845.8,1850.2,1850.325,1851.025,-1,-1
KELP,16900.0,"[2033.0, 2032.0, nan, nan]","[2.0, 22.0, nan, nan]","[2036.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,2.0,2036.0,-24.0,-24.0,24.0,48.0,2034.5,2034.0416666666667,-50.0,50.0,25.0,,,,,,,,,2033.725,2034.3,2033.75,2033.725,2033.55,1,1
RAINFOREST_RESIN,16900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,16.0,,,,,,,,,9999.825,10001.1,10000.3,9999.825,10000.025,1,1
SQUID_INK,16900.0,"[1842.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1842.0,24.0,1845.0,-24.0,-24.0,24.0,48.0,1843.5,1843.5,-50.0,50.0,40.0,,,,,,,,,1849.825,1844.7,1849.2,1849.825,1850.7625,-1,-1
KELP,17000.0,"[2033.0, 2032.0, nan, nan]","[2.0, 25.0, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,2.0,2036.0,-26.0,-26.0,27.0,53.0,2034.5,2034.0,-50.0,50.0,25.0,,,,,,,,,2033.75,2034.5,2033.9,2033.75,2033.575,1,1
RAINFOREST_RESIN,17000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,16.0,,,,,,,,,9999.825,10001.1,10000.3,9999.825,10000.05,1,1
SQUID_INK,17000.0,"[1843.0, 1842.0, nan, nan]","[1.0, 26.0, nan, nan]","[1845.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1843.0,1.0,1845.0,-26.0,-26.0,27.0,53.0,1844.0,1843.490566037736,-50.0,50.0,50.0,,,,,,,,,1849.5,1843.8,1847.9,1849.5,1850.55,-1,-1
KELP,17100.0,"[2033.0, 2032.0, nan, nan]","[1.0, 26.0, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2033.0,1.0,2036.0,-27.0,-27.0,27.0,54.0,2034.5,2034.0185185185185,-50.0,50.0,25.0,,,,,,,,,2033.8,2034.5,2034.1,2033.8,2033.625,1,1
RAINFOREST_RESIN,17100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,16.0,,,,,,,,,9999.975,10001.1,10000.3,9999.975,10000.1125,1,1
SQUID_INK,17100.0,"[1849.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1852.0, 1853.0, nan, nan]","[-1.0, -26.0, nan, nan]",1849.0,27.0,1852.0,-1.0,-27.0,27.0,54.0,1850.5,1850.9814814814813,-50.0,50.0,50.0,,,,,,,,,1849.45,1844.1,1847.3,1849.45,1850.525,-1,-1
KELP,17200.0,"[2033.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2033.0,33.0,2036.0,-28.0,-28.0,33.0,61.0,2034.5,2034.377049180328,-50.0,50.0,25.0,,,,,,,,,2033.825,2034.6,2034.15,2033.825,2033.625,1,1
RAINFOREST_RESIN,17200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,16.0,,,,,,,,,9999.925,10000.4,10000.45,9999.925,10000.0875,1,1
SQUID_INK,17200.0,"[1848.0, nan, nan, nan]","[33.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,33.0,1851.0,-28.0,-28.0,33.0,61.0,1849.5,1849.377049180328,-50.0,50.0,50.0,,,,,,,,,1849.425,1845.3,1846.8,1849.425,1850.45,-1,-1
KELP,17300.0,"[2033.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-6.0, -28.0, nan, nan]",2033.0,28.0,2035.0,-6.0,-34.0,28.0,62.0,2034.0,2034.548387096774,-50.0,50.0,25.0,,,,,,,,,2033.875,2034.4,2034.2,2033.875,2033.6375,1,1
RAINFOREST_RESIN,17300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,16.0,,,,,,,,,9999.975,10000.0,10000.45,9999.975,10000.0125,1,1
SQUID_INK,17300.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1850.0, 1851.0, nan, nan]","[-6.0, -28.0, nan, nan]",1848.0,28.0,1850.0,-6.0,-34.0,28.0,62.0,1849.0,1849.548387096774,-50.0,50.0,50.0,,,,,,,,,1849.325,1847.3,1846.55,1849.325,1850.3625,-1,-1
KELP,17400.0,"[2034.0, 2033.0, nan, nan]","[3.0, 27.0, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2034.0,3.0,2036.0,-25.0,-25.0,30.0,55.0,2035.0,2034.418181818182,-50.0,50.0,25.0,,,,,,,,,2033.925,2034.5,2034.4,2033.925,2033.675,1,1
RAINFOREST_RESIN,17400.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-11.0, -25.0, nan, nan]",9995.0,25.0,9998.0,-11.0,-36.0,25.0,61.0,9996.5,9999.639344262296,-50.0,50.0,16.0,,,,,,,,,9999.8,9999.3,10000.2,9999.8,9999.925,-1,1
SQUID_INK,17400.0,"[1849.0, 1848.0, 1847.0, nan]","[3.0, 2.0, 25.0, nan]","[1851.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1849.0,3.0,1851.0,-25.0,-25.0,30.0,55.0,1850.0,1848.9636363636364,-50.0,50.0,50.0,,,,,,,,,1849.4,1848.6,1846.65,1849.4,1850.275,-1,-1
KELP,17500.0,"[2033.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2033.0,28.0,2036.0,-28.0,-28.0,28.0,56.0,2034.5,2034.5,-50.0,50.0,22.0,,,,,,,,,2033.95,2034.5,2034.5,2033.95,2033.7,1,1
RAINFOREST_RESIN,17500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,9999.975,9999.3,10000.2,9999.975,9999.925,-1,1
SQUID_INK,17500.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,28.0,1851.0,-28.0,-28.0,28.0,56.0,1849.5,1849.5,-50.0,50.0,50.0,,,,,,,,,1849.3,1849.7,1846.75,1849.3,1850.15,1,-1
KELP,17600.0,"[2033.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,33.0,2036.0,-30.0,-30.0,33.0,63.0,2034.5,2034.4285714285716,-50.0,50.0,22.0,,,,,,,,,2033.975,2034.5,2034.5,2033.975,2033.7375,1,1
RAINFOREST_RESIN,17600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,9999.975,9999.3,10000.2,9999.975,9999.95,-1,1
SQUID_INK,17600.0,"[1849.0, 1848.0, nan, nan]","[3.0, 30.0, nan, nan]","[1851.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1849.0,3.0,1851.0,-30.0,-30.0,33.0,63.0,1850.0,1849.4761904761904,-50.0,50.0,50.0,,,,,,,,,1849.425,1849.6,1846.85,1849.425,1850.15,1,-1
KELP,17700.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,22.0,2036.0,-22.0,-22.0,22.0,44.0,2034.5,2034.5,-50.0,50.0,22.0,,,,,,,,,2034.025,2034.5,2034.55,2034.025,2033.7625,1,1
RAINFOREST_RESIN,17700.0,"[9998.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9998.0,2.0,10005.0,-22.0,-22.0,24.0,46.0,10001.5,9999.91304347826,-50.0,50.0,27.0,,,,,,,,,10000.05,9999.6,10000.0,10000.05,9999.9,-1,1
SQUID_INK,17700.0,"[1847.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1850.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1847.0,22.0,1850.0,-22.0,-22.0,22.0,44.0,1848.5,1848.5,-50.0,50.0,50.0,,,,,,,,,1849.45,1849.4,1847.35,1849.45,1850.15,-1,-1
KELP,17800.0,"[2033.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-5.0, -32.0, nan, nan]",2033.0,32.0,2035.0,-5.0,-37.0,32.0,69.0,2034.0,2034.536231884058,-50.0,50.0,22.0,,,,,,,,,2034.0,2034.5,2034.45,2034.0,2033.775,1,1
RAINFOREST_RESIN,17800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[9998.0, 10002.0, 10004.0, 10005.0]","[-3.0, -5.0, -2.0, -30.0]",9996.0,2.0,9998.0,-3.0,-40.0,32.0,72.0,9997.0,10000.055555555557,-50.0,50.0,27.0,,,,,,,,,9999.85,9999.0,9999.5,9999.85,9999.7875,-1,-1
SQUID_INK,17800.0,"[1848.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1850.0, 1851.0, nan, nan]","[-5.0, -32.0, nan, nan]",1848.0,32.0,1850.0,-5.0,-37.0,32.0,69.0,1849.0,1849.536231884058,-50.0,50.0,50.0,,,,,,,,,1849.275,1849.4,1848.35,1849.275,1850.175,1,-1
KELP,17900.0,"[2035.0, 2034.0, 2033.0, nan]","[1.0, 2.0, 21.0, nan]","[2036.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2035.0,1.0,2036.0,-21.0,-21.0,24.0,45.0,2035.5,2034.4888888888888,-50.0,50.0,22.0,,,,,,,,,2034.15,2034.6,2034.55,2034.15,2033.85,1,1
RAINFOREST_RESIN,17900.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[9998.0, 10002.0, 10005.0, nan]","[-1.0, -3.0, -21.0, nan]",9995.0,21.0,9998.0,-1.0,-25.0,21.0,46.0,9996.5,10000.08695652174,-50.0,50.0,30.0,,,,,,,,,9999.725,9999.0,9999.15,9999.725,9999.7,-1,-1
SQUID_INK,17900.0,"[1849.0, 1848.0, 1847.0, nan]","[1.0, 2.0, 21.0, nan]","[1850.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1849.0,1.0,1850.0,-21.0,-21.0,24.0,45.0,1849.5,1848.4888888888888,-50.0,50.0,50.0,,,,,,,,,1849.075,1849.3,1848.95,1849.075,1850.15,1,-1
KELP,18000.0,"[2033.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,24.0,2036.0,-24.0,-24.0,24.0,48.0,2034.5,2034.5,-50.0,50.0,21.0,,,,,,,,,2034.225,2034.6,2034.55,2034.225,2033.875,1,1
RAINFOREST_RESIN,18000.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.725,9999.0,9999.15,9999.725,9999.625,-1,-1
SQUID_INK,18000.0,"[1848.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1852.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1848.0,24.0,1852.0,-24.0,-24.0,24.0,48.0,1850.0,1850.0,-50.0,50.0,50.0,,,,,,,,,1848.725,1849.4,1849.55,1848.725,1850.0625,1,-1
KELP,18100.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2036.0,-30.0,-30.0,30.0,60.0,2034.5,2034.5,-50.0,50.0,21.0,,,,,,,,,2034.325,2034.6,2034.55,2034.325,2033.9,1,1
RAINFOREST_RESIN,18100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.725,9999.0,9999.15,9999.725,9999.65,-1,-1
SQUID_INK,18100.0,"[1842.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1842.0,30.0,1845.0,-30.0,-30.0,30.0,60.0,1843.5,1843.5,-50.0,50.0,50.0,,,,,,,,,1848.075,1848.1,1848.85,1848.075,1849.8375,1,-1
KELP,18200.0,"[2033.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.5,2034.5,-50.0,50.0,21.0,,,,,,,,,2034.35,2034.6,2034.55,2034.35,2033.925,1,1
RAINFOREST_RESIN,18200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -2.0, -23.0, nan]",9996.0,2.0,10002.0,-10.0,-35.0,25.0,60.0,9999.0,10000.333333333334,-50.0,50.0,31.0,,,,,,,,,9999.75,9998.5,9999.05,9999.75,9999.625,-1,-1
SQUID_INK,18200.0,"[1840.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1843.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1840.0,25.0,1843.0,-25.0,-25.0,25.0,50.0,1841.5,1841.5,-50.0,50.0,50.0,,,,,,,,,1847.425,1846.7,1848.05,1847.425,1849.5375,-1,-1
KELP,18300.0,"[2033.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2033.0,20.0,2036.0,-20.0,-20.0,20.0,40.0,2034.5,2034.5,-50.0,50.0,21.0,,,,,,,,,2034.4,2034.7,2034.6,2034.4,2033.95,1,1
RAINFOREST_RESIN,18300.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.75,9999.1,9999.05,9999.75,9999.625,-1,-1
SQUID_INK,18300.0,"[1839.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1842.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1839.0,20.0,1842.0,-20.0,-20.0,20.0,40.0,1840.5,1840.5,-50.0,50.0,50.0,,,,,,,,,1846.875,1845.0,1847.2,1846.875,1849.2875,-1,-1
KELP,18400.0,"[2035.0, 2033.0, nan, nan]","[1.0, 22.0, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2035.0,1.0,2036.0,-22.0,-22.0,23.0,45.0,2035.5,2034.5111111111112,-50.0,50.0,21.0,,,,,,,,,2034.525,2034.7,2034.65,2034.525,2033.9875,1,1
RAINFOREST_RESIN,18400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.8,9999.8,9999.4,9999.8,9999.55,0,-1
SQUID_INK,18400.0,"[1840.0, 1839.0, 1838.0, nan]","[1.0, 1.0, 21.0, nan]","[1842.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1840.0,1.0,1842.0,-22.0,-22.0,23.0,45.0,1841.0,1840.022222222222,-50.0,50.0,50.0,,,,,,,,,1846.475,1843.3,1846.3,1846.475,1848.95,-1,-1
KELP,18500.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2033.0,22.0,2036.0,-23.0,-23.0,22.0,45.0,2034.5,2034.5333333333333,-50.0,50.0,20.0,,,,,,,,,2034.575,2034.7,2034.65,2034.575,2034.025,1,1
RAINFOREST_RESIN,18500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.8,9999.8,9999.4,9999.8,9999.575,0,-1
SQUID_INK,18500.0,"[1840.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1843.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1840.0,22.0,1843.0,-23.0,-23.0,22.0,45.0,1841.5,1841.5333333333333,-50.0,50.0,50.0,,,,,,,,,1846.125,1841.6,1845.5,1846.125,1848.675,-1,-1
KELP,18600.0,"[2033.0, nan, nan, nan]","[13.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,13.0,2036.0,-22.0,-22.0,13.0,35.0,2034.5,2034.8857142857144,-50.0,50.0,20.0,,,,,,,,,2034.575,2034.7,2034.65,2034.575,2034.075,1,1
RAINFOREST_RESIN,18600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,31.0,,,,,,,,,9999.8,9999.8,9999.4,9999.8,9999.575,0,-1
SQUID_INK,18600.0,"[1836.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1837.0, 1840.0, nan, nan]","[-8.0, -22.0, nan, nan]",1836.0,21.0,1837.0,-8.0,-30.0,21.0,51.0,1836.5,1837.8823529411768,-50.0,50.0,50.0,,,,,,,,,1845.5,1840.2,1844.15,1845.5,1848.375,-1,-1
KELP,18700.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2036.0,-30.0,-30.0,30.0,60.0,2034.5,2034.5,-50.0,50.0,20.0,,,,,,,,,2034.6,2034.7,2034.65,2034.6,2034.1125,1,1
RAINFOREST_RESIN,18700.0,"[10002.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",10002.0,1.0,10005.0,-30.0,-30.0,31.0,61.0,10003.5,10000.032786885246,-50.0,50.0,31.0,,,,,,,,,9999.8,10000.7,9999.6,9999.8,9999.6625,1,-1
SQUID_INK,18700.0,"[1838.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1838.0,30.0,1841.0,-30.0,-30.0,30.0,60.0,1839.5,1839.5,-50.0,50.0,50.0,,,,,,,,,1845.3,1839.8,1843.25,1845.3,1848.0875,-1,-1
