product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,order_quantity,order_price,order_revenue,fair_price,sma_16,sma_27,sma_cross16_27_signal,sma_cross16_27_mom28_0.0045_signal
RAINFOREST_RESIN,14300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,10.0,,,,,,,,,0.0,0.0,0.0,10000.875,,,,
SQUID_INK,14300.0,"[1974.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1977.0, 1978.0, nan, nan]","[-1.0, -21.0, nan, nan]",1974.0,22.0,1977.0,-1.0,-22.0,22.0,44.0,1975.5,1975.9772727272727,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.25,1976.6666666666667,-1.0,-1.0
KELP,14400.0,"[2030.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2030.0,22.0,2034.0,-23.0,-23.0,22.0,45.0,2032.0,2032.0444444444445,-50.0,50.0,43.0,,,,,,,,,0.0,0.0,0.0,2031.6,,,,
RAINFOREST_RESIN,14400.0,"[10002.0, 9996.0, 9995.0, nan]","[4.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",10002.0,4.0,10004.0,-2.0,-23.0,27.0,50.0,10003.0,10000.16,-50.0,50.0,10.0,,,,,,,,,-4.0,10002.0,-40008.0,10000.85,,,,
SQUID_INK,14400.0,"[1976.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1979.0, 1980.0, nan, nan]","[-2.0, -21.0, nan, nan]",1976.0,22.0,1979.0,-2.0,-23.0,22.0,45.0,1977.5,1978.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.34375,1976.462962962963,-1.0,-1.0
KELP,14500.0,"[2030.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2032.0, 2034.0, nan, nan]","[-6.0, -29.0, nan, nan]",2030.0,29.0,2032.0,-6.0,-35.0,29.0,64.0,2031.0,2032.0,-50.0,50.0,43.0,,,,,,,,,0.0,0.0,0.0,2031.55,,,,
RAINFOREST_RESIN,14500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -1.0, -28.0, nan]",9996.0,1.0,10002.0,-10.0,-39.0,29.0,68.0,9999.0,10000.29411764706,-50.0,50.0,6.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,14500.0,"[1976.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1978.0, 1979.0, nan, nan]","[-6.0, -29.0, nan, nan]",1976.0,29.0,1978.0,-6.0,-35.0,29.0,64.0,1977.0,1977.546875,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.65625,1976.3333333333333,-1.0,-1.0
KELP,14600.0,"[2030.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2031.0, 2034.0, nan, nan]","[-3.0, -28.0, nan, nan]",2030.0,28.0,2031.0,-3.0,-31.0,28.0,59.0,2030.5,2031.949152542373,-50.0,50.0,43.0,,,,,,,,,3.0,2031.0,6093.0,2031.475,,,,
RAINFOREST_RESIN,14600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,6.0,,,,,,,,,0.0,0.0,0.0,10000.575,,,,
SQUID_INK,14600.0,"[1976.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1977.0, 1980.0, nan, nan]","[-3.0, -28.0, nan, nan]",1976.0,28.0,1977.0,-3.0,-31.0,28.0,59.0,1976.5,1977.949152542373,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.84375,1976.2037037037037,-1.0,-1.0
KELP,14700.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2032.0, 2034.0, nan, nan]","[-2.0, -24.0, nan, nan]",2030.0,24.0,2032.0,-2.0,-26.0,24.0,50.0,2031.0,2032.0,-50.0,50.0,46.0,,,,,,,,,0.0,0.0,0.0,2031.45,,,,
RAINFOREST_RESIN,14700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,6.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,14700.0,"[1976.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1978.0, 1979.0, nan, nan]","[-2.0, -24.0, nan, nan]",1976.0,24.0,1978.0,-2.0,-26.0,24.0,50.0,1977.0,1977.52,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.0,1976.0925925925926,-1.0,-1.0
KELP,14800.0,"[2030.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2032.0, 2034.0, nan, nan]","[-3.0, -31.0, nan, nan]",2030.0,31.0,2032.0,-3.0,-34.0,31.0,65.0,2031.0,2032.0,-50.0,50.0,46.0,,,,,,,,,0.0,0.0,0.0,2031.4,,,,
RAINFOREST_RESIN,14800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -30.0, nan]",9996.0,1.0,9998.0,-1.0,-32.0,31.0,63.0,9997.0,9999.968253968254,-50.0,50.0,6.0,,,,,,,,,1.0,9998.0,9998.0,10000.225,,,,
SQUID_INK,14800.0,"[1977.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1979.0, 1980.0, nan, nan]","[-3.0, -31.0, nan, nan]",1977.0,31.0,1979.0,-3.0,-34.0,31.0,65.0,1978.0,1978.5230769230768,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.09375,1976.0,1.0,-1.0
KELP,14900.0,"[2032.0, 2030.0, nan, nan]","[4.0, 26.0, nan, nan]","[2034.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,4.0,2034.0,-26.0,-26.0,30.0,56.0,2033.0,2032.0,-50.0,50.0,46.0,,,,,,,,,-4.0,2032.0,-8128.0,2031.5,,,,
RAINFOREST_RESIN,14900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -25.0, nan]",9996.0,1.0,10002.0,-1.0,-27.0,26.0,53.0,9999.0,10000.037735849057,-50.0,50.0,7.0,,,,,,,,,0.0,0.0,0.0,10000.225,,,,
SQUID_INK,14900.0,"[1978.0, 1976.0, nan, nan]","[4.0, 26.0, nan, nan]","[1980.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1978.0,4.0,1980.0,-26.0,-26.0,30.0,56.0,1979.0,1978.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.40625,1975.9814814814815,1.0,-1.0
KELP,15000.0,"[2031.0, 2030.0, nan, nan]","[4.0, 27.0, nan, nan]","[2034.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2031.0,4.0,2034.0,-27.0,-27.0,31.0,58.0,2032.5,2031.9310344827586,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.575,,,,
RAINFOREST_RESIN,15000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,7.0,,,,,,,,,0.0,0.0,0.0,10000.275,,,,
SQUID_INK,15000.0,"[1977.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1980.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1977.0,31.0,1980.0,-27.0,-27.0,31.0,58.0,1978.5,1978.396551724138,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.625,1975.9814814814815,1.0,-1.0
KELP,15100.0,"[2030.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2030.0,21.0,2034.0,-21.0,-21.0,21.0,42.0,2032.0,2032.0,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.7,,,,
RAINFOREST_RESIN,15100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -20.0, nan]",9996.0,1.0,9998.0,-1.0,-22.0,21.0,43.0,9997.0,9999.953488372093,-50.0,50.0,7.0,,,,,,,,,1.0,9998.0,9998.0,10000.25,,,,
SQUID_INK,15100.0,"[1977.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1981.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1977.0,21.0,1981.0,-21.0,-21.0,21.0,42.0,1979.0,1979.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.8125,1976.037037037037,1.0,-1.0
KELP,15200.0,"[2031.0, 2030.0, nan, nan]","[8.0, 23.0, nan, nan]","[2034.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2031.0,8.0,2034.0,-23.0,-23.0,31.0,54.0,2032.5,2031.851851851852,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.7,,,,
RAINFOREST_RESIN,15200.0,"[10000.0, 9996.0, 9995.0, nan]","[4.0, 2.0, 21.0, nan]","[10002.0, 10004.0, 10005.0, nan]","[-4.0, -2.0, -21.0, nan]",10000.0,4.0,10002.0,-4.0,-27.0,27.0,54.0,10001.0,10000.148148148148,-50.0,50.0,8.0,,,,,,,,,0.0,0.0,0.0,10000.25,,,,
SQUID_INK,15200.0,"[1978.0, 1977.0, 1976.0, nan]","[4.0, 6.0, 21.0, nan]","[1980.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1978.0,4.0,1980.0,-23.0,-23.0,31.0,54.0,1979.0,1977.962962962963,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1977.0625,1976.111111111111,1.0,-1.0
KELP,15300.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2032.0, 2034.0, nan, nan]","[-6.0, -24.0, nan, nan]",2030.0,24.0,2032.0,-6.0,-30.0,24.0,54.0,2031.0,2032.0,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.675,,,,
RAINFOREST_RESIN,15300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-7.0, -2.0, -22.0, nan]",9996.0,2.0,10002.0,-7.0,-31.0,24.0,55.0,9999.0,10000.254545454545,-50.0,50.0,8.0,,,,,,,,,0.0,0.0,0.0,10000.05,,,,
SQUID_INK,15300.0,"[1976.0, 1975.0, nan, nan]","[2.0, 22.0, nan, nan]","[1977.0, 1979.0, nan, nan]","[-6.0, -24.0, nan, nan]",1976.0,2.0,1977.0,-6.0,-30.0,24.0,54.0,1976.5,1977.037037037037,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1977.125,1976.1296296296296,1.0,-1.0
KELP,15400.0,"[2030.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2030.0,30.0,2034.0,-30.0,-30.0,30.0,60.0,2032.0,2032.0,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.7,,,,
RAINFOREST_RESIN,15400.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,8.0,,,,,,,,,0.0,0.0,0.0,10000.05,,,,
SQUID_INK,15400.0,"[1972.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1976.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1972.0,30.0,1976.0,-30.0,-30.0,30.0,60.0,1974.0,1974.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1977.03125,1976.148148148148,1.0,-1.0
KELP,15500.0,"[2030.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2030.0,25.0,2033.0,-25.0,-25.0,25.0,50.0,2031.5,2031.5,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.7,,,,
RAINFOREST_RESIN,15500.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-11.0, -25.0, nan, nan]",9995.0,25.0,9998.0,-11.0,-36.0,25.0,61.0,9996.5,9999.639344262296,-50.0,50.0,8.0,,,,,,,,,11.0,9998.0,109978.0,9999.875,,,,
SQUID_INK,15500.0,"[1972.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1976.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1972.0,25.0,1976.0,-25.0,-25.0,25.0,50.0,1974.0,1974.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1977.0625,1976.0740740740741,1.0,-1.0
KELP,15600.0,"[2030.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2033.0, 2034.0, nan, nan]","[-1.0, -22.0, nan, nan]",2030.0,23.0,2033.0,-1.0,-23.0,23.0,46.0,2031.5,2031.9782608695652,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.725,,,,
RAINFOREST_RESIN,15600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.925,,,,
SQUID_INK,15600.0,"[1972.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1976.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1972.0,23.0,1976.0,-23.0,-23.0,23.0,46.0,1974.0,1974.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.90625,1976.148148148148,1.0,-1.0
KELP,15700.0,"[2030.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-1.0, -30.0, nan, nan]",2030.0,30.0,2032.0,-1.0,-31.0,30.0,61.0,2031.0,2031.5081967213114,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.675,,,,
RAINFOREST_RESIN,15700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.75,,,,
SQUID_INK,15700.0,"[1972.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1974.0, 1975.0, nan, nan]","[-1.0, -30.0, nan, nan]",1972.0,30.0,1974.0,-1.0,-31.0,30.0,61.0,1973.0,1973.5081967213114,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.625,1976.1296296296296,1.0,-1.0
KELP,15800.0,"[2030.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2030.0,32.0,2033.0,-28.0,-28.0,32.0,60.0,2031.5,2031.4,-50.0,50.0,42.0,,,,,,,,,0.0,0.0,0.0,2031.65,,,,
RAINFOREST_RESIN,15800.0,"[9998.0, 9996.0, 9995.0, nan]","[6.0, 2.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9998.0,6.0,10004.0,-2.0,-28.0,34.0,62.0,10001.0,9999.806451612903,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.725,,,,
SQUID_INK,15800.0,"[1973.0, 1972.0, nan, nan]","[6.0, 26.0, nan, nan]","[1976.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1973.0,6.0,1976.0,-28.0,-28.0,32.0,60.0,1974.5,1973.9666666666667,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.4375,1976.1296296296296,1.0,-1.0
KELP,15900.0,"[2030.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2031.0, 2033.0, nan, nan]","[-3.0, -21.0, nan, nan]",2030.0,21.0,2031.0,-3.0,-24.0,21.0,45.0,2030.5,2031.4666666666667,-50.0,50.0,42.0,,,,,,,,,3.0,2031.0,6093.0,2031.65,,,,
RAINFOREST_RESIN,15900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-8.0, -1.0, -20.0, nan]",9996.0,1.0,10002.0,-8.0,-29.0,21.0,50.0,9999.0,10000.32,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.675,,,,
SQUID_INK,15900.0,"[1970.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1971.0, 1974.0, nan, nan]","[-2.0, -21.0, nan, nan]",1970.0,20.0,1971.0,-2.0,-23.0,20.0,43.0,1970.5,1972.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1976.125,1975.9074074074074,1.0,-1.0
KELP,16000.0,"[2030.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-4.0, -22.0, nan, nan]",2030.0,22.0,2032.0,-4.0,-26.0,22.0,48.0,2031.0,2031.5416666666667,-50.0,50.0,45.0,,,,,,,,,0.0,0.0,0.0,2031.575,,,,
RAINFOREST_RESIN,16000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.525,,,,
SQUID_INK,16000.0,"[1968.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1970.0, 1971.0, nan, nan]","[-4.0, -22.0, nan, nan]",1968.0,22.0,1970.0,-4.0,-26.0,22.0,48.0,1969.0,1969.5416666666667,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.59375,1975.7222222222222,-1.0,-1.0
KELP,16100.0,"[2030.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2031.0, 2032.0, 2033.0, nan]","[-2.0, -8.0, -27.0, nan]",2030.0,27.0,2031.0,-2.0,-37.0,27.0,64.0,2030.5,2031.546875,-50.0,50.0,45.0,,,,,,,,,2.0,2031.0,4062.0,2031.5,,,,
RAINFOREST_RESIN,16100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.575,,,,
SQUID_INK,16100.0,"[1969.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1970.0, 1971.0, 1973.0, nan]","[-1.0, -8.0, -27.0, nan]",1969.0,26.0,1970.0,-1.0,-36.0,26.0,62.0,1969.5,1971.016129032258,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1975.125,1975.5185185185185,-1.0,-1.0
KELP,16200.0,"[2030.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2030.0,26.0,2033.0,-27.0,-27.0,26.0,53.0,2031.5,2031.5283018867924,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.475,,,,
RAINFOREST_RESIN,16200.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-4.0, -27.0, nan, nan]",9995.0,27.0,10002.0,-4.0,-31.0,27.0,58.0,9998.5,10000.137931034482,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.5,,,,
SQUID_INK,16200.0,"[1968.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1971.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1968.0,26.0,1971.0,-27.0,-27.0,26.0,53.0,1969.5,1969.5283018867924,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1974.6875,1975.2777777777778,-1.0,-1.0
KELP,16300.0,"[2030.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2030.0,22.0,2033.0,-22.0,-22.0,22.0,44.0,2031.5,2031.5,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.45,,,,
RAINFOREST_RESIN,16300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.5,,,,
SQUID_INK,16300.0,"[1967.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1970.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1967.0,22.0,1970.0,-22.0,-22.0,22.0,44.0,1968.5,1968.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1974.15625,1975.037037037037,-1.0,-1.0
KELP,16400.0,"[2030.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-7.0, -27.0, nan, nan]",2030.0,27.0,2032.0,-7.0,-34.0,27.0,61.0,2031.0,2031.5573770491803,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.4,,,,
RAINFOREST_RESIN,16400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-6.0, -2.0, -25.0, nan]",9996.0,2.0,10002.0,-6.0,-33.0,27.0,60.0,9999.0,10000.2,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.3,,,,
SQUID_INK,16400.0,"[1969.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1971.0, 1973.0, nan, nan]","[-7.0, -27.0, nan, nan]",1969.0,27.0,1971.0,-7.0,-34.0,27.0,61.0,1970.0,1971.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1973.65625,1974.8333333333333,-1.0,-1.0
KELP,16500.0,"[2030.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-1.0, -22.0, nan, nan]",2030.0,22.0,2032.0,-1.0,-23.0,22.0,45.0,2031.0,2031.5111111111112,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.4,,,,
RAINFOREST_RESIN,16500.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.35,,,,
SQUID_INK,16500.0,"[1968.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1970.0, 1971.0, nan, nan]","[-1.0, -22.0, nan, nan]",1968.0,22.0,1970.0,-1.0,-23.0,22.0,45.0,1969.0,1969.5111111111112,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1973.03125,1974.5925925925926,-1.0,-1.0
KELP,16600.0,"[2030.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2030.0,33.0,2033.0,-26.0,-26.0,33.0,59.0,2031.5,2031.322033898305,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.45,,,,
RAINFOREST_RESIN,16600.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,9999.35,,,,
SQUID_INK,16600.0,"[1968.0, nan, nan, nan]","[33.0, nan, nan, nan]","[1971.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1968.0,33.0,1971.0,-26.0,-26.0,33.0,59.0,1969.5,1969.322033898305,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1972.46875,1974.4444444444443,-1.0,-1.0
KELP,16700.0,"[2030.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2030.0,25.0,2033.0,-25.0,-25.0,25.0,50.0,2031.5,2031.5,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.475,,,,
RAINFOREST_RESIN,16700.0,"[10002.0, 9998.0, 9995.0, nan]","[1.0, 2.0, 25.0, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",10002.0,1.0,10005.0,-25.0,-25.0,28.0,53.0,10003.5,9999.962264150943,-50.0,50.0,19.0,,,,,,,,,-1.0,10002.0,-10002.0,9999.525,,,,
SQUID_INK,16700.0,"[1966.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1970.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1966.0,25.0,1970.0,-25.0,-25.0,25.0,50.0,1968.0,1968.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1971.78125,1974.1296296296296,-1.0,-1.0
KELP,16800.0,"[2031.0, 2030.0, nan, nan]","[2.0, 27.0, nan, nan]","[2033.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2031.0,2.0,2033.0,-27.0,-27.0,29.0,56.0,2032.0,2031.482142857143,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.525,,,,
RAINFOREST_RESIN,16800.0,"[10000.0, 9996.0, 9995.0, nan]","[2.0, 2.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",10000.0,2.0,10004.0,-2.0,-27.0,29.0,56.0,10002.0,10000.0,-50.0,50.0,18.0,,,,,,,,,-2.0,10000.0,-20000.0,9999.775,,,,
SQUID_INK,16800.0,"[1966.0, 1965.0, nan, nan]","[2.0, 27.0, nan, nan]","[1968.0, 1969.0, nan, nan]","[-2.0, -25.0, nan, nan]",1966.0,2.0,1968.0,-2.0,-27.0,29.0,56.0,1967.0,1966.9285714285713,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1971.03125,1973.7407407407406,-1.0,-1.0
KELP,16900.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2030.0,24.0,2033.0,-24.0,-24.0,24.0,48.0,2031.5,2031.5,-50.0,50.0,47.0,,,,,,,,,0.0,0.0,0.0,2031.45,,,,
